legacy_path,legacy_sha256,openalex_id,doi,canonical_url,title,source_type,disposition,lifecycle,artifact_level,relevance_status,duplicate_of,output_path,reason
sources/arxiv/2018--big-data-analysis-adaptation-and-enterprises-competitive-advantages-the-perspective-of-dynamic-capab--siqing-shan--w2891018755.md,ea58ede64bc9a1ae311f70c5158afe69db19ae8cdd5e1a93b3ca2625670804c3,W2891018755,10.1080/09537325.2018.1516866,https://doi.org/10.1080/09537325.2018.1516866,Big data analysis adaptation and enterprises’ competitive advantages: the perspective of dynamic capability and resource-based theories,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2018-09-03--big-data-analysis-adaptation-and-enterprises-competitive-advantages-the-perspective-of-dynamic-capab--w2891018755.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2018--building-absorptive-capacity-through-firm-openness-in-the-context-of-a-less-open-country--omid-aliasghar--w2901434377.md,9c1ad02847b1ba3facc37207a634005b5de0c04de272aa01577b246636f9697e,W2901434377,10.1016/j.indmarman.2018.11.007,https://doi.org/10.1016/j.indmarman.2018.11.007,Building absorptive capacity through firm openness in the context of a less-open country,journal-article,accepted,accepted,metadata_only,relevant,,sources/academic/journal-article/accepted/2018-11-22--building-absorptive-capacity-through-firm-openness-in-the-context-of-a-less-open-country--w2901434377.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2014--absorptive-capacity-dynamic-capabilities-and-product-innovation--rebecca-ru-yuh-liu--w2913302557.md,e169247f1df2c7125e7d0b742d05892d1244ea44cf33728045deec894459841f,W2913302557,,https://openalex.org/W2913302557,"Absorptive Capacity, Dynamic Capabilities and Product Innovation",conference-paper,accepted,accepted,abstract,relevant,,sources/academic/conference-paper/accepted/2014-01-01--absorptive-capacity-dynamic-capabilities-and-product-innovation--w2913302557.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2018--entrepreneurial-network-towards-small-firm-performance-through-dynamic-capabilities-the-conceptual-p--saqlain-raza--w2917276100.md,646a0df684319f6f33d06ce847234276463ea1a4486fb6d145fa6e4ad72ea95a,W2917276100,,https://openalex.org/W2917276100,Entrepreneurial Network Towards Small Firm Performance Through Dynamic Capabilities: The Conceptual Perspective,repository-preprint,duplicate,rejected,abstract,relevant,openalex:W3169278803,sources/academic/repository-preprint/rejected/2018-12-01--entrepreneurial-network-towards-small-firm-performance-through-dynamic-capabilities-the-conceptual-p--w2917276100.md,Duplicate of OpenAlex W3169278803.
sources/arxiv/2019--evolving-absorptive-capacity-the-mediating-role-of-systematic-knowledge-management--marina-dabi--w2917984021.md,c7e598496b554483fb6faf5b812f77ce8aba0bf75092c2341f86dee6cdd9e7c5,W2917984021,10.1109/tem.2019.2893133,https://doi.org/10.1109/tem.2019.2893133,Evolving Absorptive Capacity: The Mediating Role of Systematic Knowledge Management,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2019-02-19--evolving-absorptive-capacity-the-mediating-role-of-systematic-knowledge-management--w2917984021.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2019--absorptive-capacity-appropriability-depth-and-new-product-development-in-taiwanese-service-firms--min-nan-chen--w2924062839.md,861b878d63d91d7d77849388175b2b00bb186ea20773738521d6516f13d1b013,W2924062839,10.1080/19761597.2019.1595688,https://doi.org/10.1080/19761597.2019.1595688,"Absorptive capacity, appropriability depth and new product development in Taiwanese service firms",journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2019-01-02--absorptive-capacity-appropriability-depth-and-new-product-development-in-taiwanese-service-firms--w2924062839.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2018--entrepreneurship-absorptive-capacity-technical-capability-and-innovation-performance--xin-ran-yu--w2940153225.md,01bec369df71df957b1bf5a74a2c96af7e41e8ee7b0958deb3a4fd7a5ef889b8,W2940153225,10.16980/jitc.14.6.201812.357,https://doi.org/10.16980/jitc.14.6.201812.357,"Entrepreneurship, Absorptive Capacity, Technical Capability and Innovation Performance",journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2018-12-30--entrepreneurship-absorptive-capacity-technical-capability-and-innovation-performance--w2940153225.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2018--source--source--w2941449377.md,011c4814cbde3d99abc5142b8cc8e69e9c36508a44dba907f849adc963a71f2b,W2941449377,,https://scholar.dkyobobook.co.kr/searchDetail.laf?barcode=4010026960866,"기업가정신, 흡수능력, 기술능력 및 혁신성과에 관한 연구",journal-article,duplicate,rejected,abstract,relevant,openalex:W3112514933,sources/academic/journal-article/rejected/2018-12-01--untitled--w2941449377.md,Duplicate of OpenAlex W3112514933.
sources/arxiv/2009--the-impact-of-environmental-dynamism-on-knowledge-absorptive-capacity-innovation-performance-relatio--zarina-denan--w2941926800.md,7ddfd7b6a36f2ef75534d8e6921d855da14f2df455158ca53b890c57ff9c10e9,W2941926800,10.24191/smrj.v6i1.5170,https://doi.org/10.24191/smrj.v6i1.5170,The impact of environmental dynamism on knowledge absorptive capacity-innovation performance relationship amongst manufacturing SMEs in Malaysia,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2009-06-01--the-impact-of-environmental-dynamism-on-knowledge-absorptive-capacity-innovation-performance-relatio--w2941926800.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2019--managing-external-knowledge-search-the-multiple-and-contingent-roles-of-absorptive-capacity--yueqi-wang--w2949630013.md,51f379d984b93939ff7419a0bdfb9f85972badb906383ad5e9d12633a6508956,W2949630013,10.1080/09537325.2019.1632821,https://doi.org/10.1080/09537325.2019.1632821,Managing external knowledge search: the multiple and contingent roles of absorptive capacity,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2019-06-22--managing-external-knowledge-search-the-multiple-and-contingent-roles-of-absorptive-capacity--w2949630013.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2019--the-role-of-absorptive-capacity-and-opportunity-capture-in-latecomer-firms-innovation-catch-up--claudio-petti--w2957811032.md,76fce1cfa5c3594a4c7b1e228efa6be03df55dba96445e84d527beccf3406988,W2957811032,10.1080/14778238.2019.1638742,https://doi.org/10.1080/14778238.2019.1638742,The role of absorptive capacity and opportunity capture in latecomer firms’ innovation catch-up,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2019-07-12--the-role-of-absorptive-capacity-and-opportunity-capture-in-latecomer-firms-innovation-catch-up--w2957811032.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2019--potential-absorptive-capacity-realized-absorptive-capacity-and-innovation-performance--saad-g-yaseen--w2963510126.md,6803b181a2098799ff616e629bbc799b3b7b68962d85bb3a658fe8863cc6376d,W2963510126,10.1007/978-3-030-25629-6_135,https://doi.org/10.1007/978-3-030-25629-6_135,"Potential Absorptive Capacity, Realized Absorptive Capacity and Innovation Performance",book-chapter,accepted,accepted,metadata_only,relevant,,sources/academic/book-chapter/accepted/2019-07-24--potential-absorptive-capacity-realized-absorptive-capacity-and-innovation-performance--w2963510126.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2019--clarifying-absorptive-capacity-and-dynamic-capabilities-dilemma-in-high-dynamic-market-it-smes--chulatep-senivongse--w2970608368.md,d5a009d5748b7fee0096b21360854dac6cdf56127300ddaac44d9919b888f061,W2970608368,10.1108/vjikms-11-2018-0105,https://doi.org/10.1108/vjikms-11-2018-0105,Clarifying absorptive capacity and dynamic capabilities dilemma in high dynamic market IT SMEs,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2019-08-24--clarifying-absorptive-capacity-and-dynamic-capabilities-dilemma-in-high-dynamic-market-it-smes--w2970608368.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2019--the-limitations-of-dynamic-capabilities--david-j-collis--w2973814955.md,c8f99d818a69ba3c1e2d26d4fe31fcdf0a48dc5a7e07f4afdd0bf3fc16dcf801,W2973814955,,https://openalex.org/W2973814955,The Limitations of Dynamic Capabilities,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2019-09-12--the-limitations-of-dynamic-capabilities--w2973814955.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2019--knowledge-and-learning-are-the-foundation-of-the-competitive-intelligence-of-organizations-arab-coun--source--w2997491296.md,878f470ff65a3a75e21de0b83f5dc834eeb68cb1096141d4bafae0a3126a6deb,W2997491296,10.34874/imist.prsm/doreg-v8i1.18752,https://doi.org/10.34874/imist.prsm/doreg-v8i1.18752,المعرفة والتعلم أساس الذكاء التنافسي للمنظمات-دراسة حالة البلدان العربية- Knowledge and learning are the foundation of the competitive intelligence of organizations-Arab countries case study-,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2019-12-13--knowledge-and-learning-are-the-foundation-of-the-competitive-intelligence-of-organizations-arab-coun--w2997491296.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2020--absorptive-capacity-strategic-flexibility-and-business-model-innovation-empirical-evidence-from-ital--ivan-miroshnychenko--w3006286288.md,9b57ebb03a3d9b351ce6e6217cf0049a3adc9b5038b836847cf801cad4dcd1ab,W3006286288,10.1016/j.jbusres.2020.02.015,https://doi.org/10.1016/j.jbusres.2020.02.015,"Absorptive capacity, strategic flexibility, and business model innovation: Empirical evidence from Italian SMEs",journal-article,accepted,accepted,metadata_only,relevant,,sources/academic/journal-article/accepted/2020-02-17--absorptive-capacity-strategic-flexibility-and-business-model-innovation-empirical-evidence-from-ital--w3006286288.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2020--knowledge-sharing-direction-and-innovation-performance-in-organizations--shuliang-zhao--w3011443804.md,f0cb8dedddd80280f8d9665df67844b63df43f1f3e7950f94ba10f8510f751e2,W3011443804,10.1108/ejim-09-2019-0244,https://doi.org/10.1108/ejim-09-2019-0244,Knowledge sharing direction and innovation performance in organizations,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2020-03-19--knowledge-sharing-direction-and-innovation-performance-in-organizations--w3011443804.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2020--reverse-knowledge-transfer-from-central-to-western-europe-selected-case-studies--sonia-feren-kov--w3011596403.md,1dac61931e1f9093e9bca8c10dd8a212dc6785ec43f623f3bd20ce62451605e0,W3011596403,10.15549/jeecar.v7i1.340,https://doi.org/10.15549/jeecar.v7i1.340,Reverse knowledge transfer from Central to Western Europe: Selected Case Studies,journal-article,accepted,accepted,full_text,relevant,,sources/academic/journal-article/accepted/2020-03-14--reverse-knowledge-transfer-from-central-to-western-europe-selected-case-studies--w3011596403.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2003--an-examination-of-the-effects-of-it-intensity-and-organizational-absorptive-capacity-on-crm-practice--ja-shen-chen--w3015719447.md,977e0731d40ebd3f470878b6fa3ff265fe84c3a442933cfb7221058e3cbd8292,W3015719447,,https://aisel.aisnet.org/iceb2003/145,An Examination of the Effects of IT Intensity and Organizational Absorptive Capacity on CRM Practices,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2003-12-01--an-examination-of-the-effects-of-it-intensity-and-organizational-absorptive-capacity-on-crm-practice--w3015719447.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2020--developing-process-and-product-innovation-through-internal-and-external-knowledge-sources-in-manufac--t-ramayah--w3021502306.md,1367f79b661a49efe61fc29a7624f8e4a3c6b1b44878882e033e8751ab44abea,W3021502306,10.1108/bpmj-11-2019-0453,https://doi.org/10.1108/bpmj-11-2019-0453,Developing process and product innovation through internal and external knowledge sources in manufacturing Malaysian firms: the role of absorptive capacity,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2020-05-02--developing-process-and-product-innovation-through-internal-and-external-knowledge-sources-in-manufac--w3021502306.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2020--exploring-the-elements-of-absorptive-capacity-large-scale-interview-study-of-61-companies-in-estonia--valeria-kiisk--w3029106931.md,2cf5e783686c95a3250c3a13202c72d6c922ab38a7a3e0628725de1b963c2e2c,W3029106931,10.1504/ijtis.2020.10029699,https://doi.org/10.1504/ijtis.2020.10029699,Exploring the elements of absorptive capacity: large-scale interview study of 61 companies in Estonia,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2020-01-01--exploring-the-elements-of-absorptive-capacity-large-scale-interview-study-of-61-companies-in-estonia--w3029106931.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2020--innovativeness-in-the-digital-era-an-empirical-study-of-family-influence-and-dynamic-capabilities--jonas-soluk--w3045566683.md,ecc44b2e32c511f83651b599fe005aa6eb4ebd51c9616c6c7a21e4017030f64a,W3045566683,10.5465/ambpp.2020.19351abstract,https://doi.org/10.5465/ambpp.2020.19351abstract,Innovativeness in the Digital Era: An Empirical Study of Family Influence and Dynamic Capabilities,conference-paper,accepted,accepted,abstract,relevant,,sources/academic/conference-paper/accepted/2020-07-29--innovativeness-in-the-digital-era-an-empirical-study-of-family-influence-and-dynamic-capabilities--w3045566683.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2020--an-empirical-investigation-of-knowledge-processes-in-absorptive-capacity-development--alireza-javanmardi-kashan--w3045996744.md,e0fcd1bc513fbb8f71d25cf486789dd0e5b0bc54b26c01d98d3bada74af7a859,W3045996744,10.5465/ambpp.2020.17984abstract,https://doi.org/10.5465/ambpp.2020.17984abstract,An Empirical Investigation of Knowledge Processes in Absorptive Capacity Development,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2020-07-29--an-empirical-investigation-of-knowledge-processes-in-absorptive-capacity-development--w3045996744.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2020--the-relations-between-dynamic-capabilities-and-core-competencies-on-the-case-of-polish-companies--pawe-cegli-ski--w3046524639.md,bf3a65786c97d45a2ac1675486fb65b624a725f74953d69f410a43cfdca8f158,W3046524639,10.3390/admsci10030048,https://doi.org/10.3390/admsci10030048,The Relations between Dynamic Capabilities and Core Competencies on the Case of Polish Companies,journal-article,accepted,accepted,full_text,relevant,,sources/academic/journal-article/accepted/2020-08-03--the-relations-between-dynamic-capabilities-and-core-competencies-on-the-case-of-polish-companies--w3046524639.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2020--source--source--w3112514933.md,b47583bdf8d60b124a4aed6af799e23f9a9c595b67daecea91e732420f915d56,W3112514933,,https://db.koreascholar.com/Article?code=403495,"동적역량, 운영역량, 혁신성과 간의 관계: 환경역동성을 조절변수로 하여",journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2020-11-30--untitled--w3112514933.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2020--the-roles-of-environmental-strategy-and-innovation-performance-the-effects-of-absorptive-capacity-to--roy-setiawan--w3119539330.md,916a36a85355a2fde5196358045186b05ff824898453df7288d505703b01811f,W3119539330,,https://www.sysrevpharm.org/index.php?mno=38746,The Roles Of Environmental Strategy And Innovation Performance: The Effects Of Absorptive Capacity To Competitive Advantage,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2020-01-01--the-roles-of-environmental-strategy-and-innovation-performance-the-effects-of-absorptive-capacity-to--w3119539330.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2021--competitive-advantage-and-knowledge-absorptive-capacity-the-mediating-role-of-innovative-capability--minerva-mart-nez-vila--w3121075725.md,89009a7fcfb88febc74572f4f133e531ee2cd4e492e330cc64c5e739fccc1022,W3121075725,10.1007/s13132-020-00708-3,https://doi.org/10.1007/s13132-020-00708-3,Competitive Advantage and Knowledge Absorptive Capacity: the Mediating Role of Innovative Capability,journal-article,accepted,accepted,metadata_only,relevant,,sources/academic/journal-article/accepted/2021-01-07--competitive-advantage-and-knowledge-absorptive-capacity-the-mediating-role-of-innovative-capability--w3121075725.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2009--on-the-implementation-of-a-global-environmental-strategy-the-role-of-absorptive-capacity--jonatan-pinkse--w3123267990.md,b02d3f3881f5b5ca8eb006385c314e675112aba9335878b1d389123d3151ee22,W3123267990,,http://www.sciencedirect.com/science/article/pii/S0969593109001425,On the Implementation of a 'Global' Environmental Strategy: The Role of Absorptive Capacity,repository-preprint,accepted,accepted,abstract,relevant,,sources/academic/repository-preprint/accepted/2009-11-26--on-the-implementation-of-a-global-environmental-strategy-the-role-of-absorptive-capacity--w3123267990.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2007--connecting-absorptive-capacity-and-open-innovation--wim-vanhaverbeke--w3123522775.md,b8c97ade4d4c768fd3030446c8cf9f86ebff7cdcb4e807d13844683affc6ff98,W3123522775,,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.455.932,Connecting absorptive capacity and open innovation,conference-paper,accepted,accepted,abstract,relevant,,sources/academic/conference-paper/accepted/2007-01-01--connecting-absorptive-capacity-and-open-innovation--w3123522775.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2016--absorptive-capacity-and-r-d-outsourcing--c-annique-un--w3125825491.md,20f82e7f809b25a2c4bcbfbb1604a19dd9f3bb666dedc64c61e29c16a4c153ee,W3125825491,10.2139/ssrn.2942821,https://doi.org/10.2139/ssrn.2942821,Absorptive Capacity and R&amp;D Outsourcing,repository-preprint,accepted,accepted,metadata_only,relevant,,sources/academic/repository-preprint/accepted/2016-01-01--absorptive-capacity-and-r-amp-d-outsourcing--w3125825491.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2021--on-the-dangers-of-stochastic-parrots--emily-m-bender--w3133702157.md,489d86b8c5005b54d69b34bc2697e3c105dae8f64c853600e58f5103b5c4a63a,W3133702157,10.1145/3442188.3445922,https://doi.org/10.1145/3442188.3445922,On the Dangers of Stochastic Parrots,conference-paper,irrelevant,rejected,abstract,irrelevant,,sources/academic/conference-paper/rejected/2021-03-01--on-the-dangers-of-stochastic-parrots--w3133702157.md,Title describes a non-organizational topic or an incidental keyword collision.
sources/arxiv/2021--innovation-capability-performance-through-potential-and-realized-absorptive-capacity-an-empirical-st--sri-raharso--w3151962107.md,3c6af4cdbd5d9b01f016bc7d2118aa8d8b3a346bf01c6ac4260b7171380131b7,W3151962107,10.33633/jpeb.v6i1.4043,https://doi.org/10.33633/jpeb.v6i1.4043,Innovation Capability Performance through Potential and Realized Absorptive Capacity: an Empirical Study in the West Java Mini Market,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2021-03-25--innovation-capability-performance-through-potential-and-realized-absorptive-capacity-an-empirical-st--w3151962107.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2021--determinants-of-technology-innovation-performance--min-young-park--w3159096815.md,f0ff2610760c2447241ae32cac05d40b4972114d9f18d22ff284796de77abd3c,W3159096815,10.1109/snpdwinter52325.2021.00034,https://doi.org/10.1109/snpdwinter52325.2021.00034,Determinants of Technology Innovation Performance,conference-paper,accepted,accepted,abstract,relevant,,sources/academic/conference-paper/accepted/2021-01-01--determinants-of-technology-innovation-performance--w3159096815.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2021--outsourcing-of-human-resources-the-case-of-small-and-medium-sized-enterprises--ingi-r-nar-e-var-sson--w3165372770.md,96e40c587a67fb4f85e3885b9e8d92e6ec963393cc762a349e61e544568a611d,W3165372770,10.3390/merits1010003,https://doi.org/10.3390/merits1010003,Outsourcing of Human Resources: The Case of Small- and Medium-Sized Enterprises,journal-article,accepted,accepted,full_text,relevant,,sources/academic/journal-article/accepted/2021-05-20--outsourcing-of-human-resources-the-case-of-small-and-medium-sized-enterprises--w3165372770.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2021--the-effect-of-knowledge-absorptive-capacity-on-social-ventures-performance--youngkeun-choi--w3165549842.md,05d72d1d4e7cc35d4fc3e01c067a5e6eb2a00677346a8a33e4445d155fc16502,W3165549842,10.1080/23311975.2021.1929032,https://doi.org/10.1080/23311975.2021.1929032,The effect of knowledge absorptive capacity on social ventures’ performance,journal-article,accepted,accepted,full_text,relevant,,sources/academic/journal-article/accepted/2021-01-01--the-effect-of-knowledge-absorptive-capacity-on-social-ventures-performance--w3165549842.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2018--entrepreneurial-network-towards-small-firm-performance-through-dynamic-capabilities-the-conceptual-p--muhammad-abrar-ul-haq--w3169278803.md,0eb6a3a5df09b585265f72e4f1d825763b6781454165b7f5103432d24ec320f1,W3169278803,,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3703636,Entrepreneurial Network Towards Small Firm Performance Through Dynamic Capabilities: The Conceptual Perspective,repository-preprint,accepted,accepted,abstract,relevant,,sources/academic/repository-preprint/accepted/2018-01-01--entrepreneurial-network-towards-small-firm-performance-through-dynamic-capabilities-the-conceptual-p--w3169278803.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2021--necessary-and-sufficient-conditions-for-the-absorptive-capacity-of-firms-that-interact-with-universi--j-lio-eduardo-rohenkohl--w3190349563.md,f765503dfbcc850ae58689c07b6a1f86aa20519f1e1c631cd510ab176f91d95a,W3190349563,10.1080/02692171.2021.1957783,https://doi.org/10.1080/02692171.2021.1957783,Necessary and sufficient conditions for the absorptive capacity of firms that interact with universities,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2021-07-31--necessary-and-sufficient-conditions-for-the-absorptive-capacity-of-firms-that-interact-with-universi--w3190349563.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2021--the-causal-model-of-absorptive-capacity-strategic-flexibility-and-innovation-performance-on-sustaina--yuxia-kong--w3190917026.md,b2e31c6191f849c4f2e494fb0d3f18715f16f3f689ffa314e02f361af7c63781,W3190917026,10.14456/tureview.2021.10,https://doi.org/10.14456/tureview.2021.10,"The Causal Model of Absorptive Capacity, Strategic Flexibility and Innovation Performance on Sustainable Competitive Advantage: An Internationalization Perspective",repository-preprint,accepted,accepted,abstract,relevant,,sources/academic/repository-preprint/accepted/2021-01-01--the-causal-model-of-absorptive-capacity-strategic-flexibility-and-innovation-performance-on-sustaina--w3190917026.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2021--absorptive-capacity-innovation-and-external-sources-of-knowledge-the-brazilian-power-sector--ngela-fran-a-versiani--w3195303261.md,02cc466776a49dd3404e4dbf4447e7b7ce08896c70605b6bb9f2f01a386f6621,W3195303261,10.1590/1678-6971/eramr210083,https://doi.org/10.1590/1678-6971/eramr210083,"ABSORPTIVE CAPACITY, INNOVATION, AND EXTERNAL SOURCES OF KNOWLEDGE: THE BRAZILIAN POWER SECTOR",journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2021-01-01--absorptive-capacity-innovation-and-external-sources-of-knowledge-the-brazilian-power-sector--w3195303261.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2020--open-source-companies-absorptive-capacity-from-business-model-to-business-intention--khaireddine-mouakhar--w3197212781.md,875f6874264b6fa6188db87f0d4beb2ce8dbdbf9a39fda1096ebe3242c142b13,W3197212781,10.9876/sim.v25i1.929,https://doi.org/10.9876/sim.v25i1.929,Open Source Companies’ Absorptive Capacity: from Business Model to Business Intention,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2020-03-18--open-source-companies-absorptive-capacity-from-business-model-to-business-intention--w3197212781.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2021--does-entrepreneurial-orientation-lead-to-successful-sustainable-innovation-the-evidence-from-chinese--hongyi-mao--w3199743489.md,035e94cdb5e025bba34183337e1f1faf67ce766f6a50c7fd02496aaa5b08cfdc,W3199743489,10.3390/su131810294,https://doi.org/10.3390/su131810294,Does Entrepreneurial Orientation Lead to Successful Sustainable Innovation? The Evidence from Chinese Environmentally Friendly Companies,journal-article,accepted,accepted,full_text,relevant,,sources/academic/journal-article/accepted/2021-09-15--does-entrepreneurial-orientation-lead-to-successful-sustainable-innovation-the-evidence-from-chinese--w3199743489.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2021--knowledge-transfer-in-project-based-organisations-a-dynamic-granular-cognitive-maps-approach--teng-ma--w3206294586.md,6452dec2b8f775549ae0caebee40dcae3e92e942117f6d76b030b9115c7feec8,W3206294586,10.1080/14778238.2021.1982421,https://doi.org/10.1080/14778238.2021.1982421,Knowledge transfer in project-based organisations: A dynamic granular cognitive maps approach,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2021-10-16--knowledge-transfer-in-project-based-organisations-a-dynamic-granular-cognitive-maps-approach--w3206294586.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2021--a-multidimensional-study-of-absorptive-capacity-and-innovation-capacity-and-their-impact-on-business--rafael-sancho-zamora--w3208788294.md,c55eb4e5a1967b25f9e9babb71c03200159c6f00f1a624a97ee74c9e1a0f99bd,W3208788294,10.3389/fpsyg.2021.751997,https://doi.org/10.3389/fpsyg.2021.751997,A Multidimensional Study of Absorptive Capacity and Innovation Capacity and Their Impact on Business Performance,journal-article,accepted,accepted,full_text,relevant,,sources/academic/journal-article/accepted/2021-10-26--a-multidimensional-study-of-absorptive-capacity-and-innovation-capacity-and-their-impact-on-business--w3208788294.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2021--technology-transfer-and-absorptive-capacities-in-south-africa-s-medical-device-industry--tebogo-simon-ramaoka--w3209894979.md,1be911ec220d3d99c02ecb9b005225e87a02f1b2e3dcc08e0d30bd8b36a900c1,W3209894979,10.1080/20421338.2021.1958988,https://doi.org/10.1080/20421338.2021.1958988,Technology transfer and absorptive capacities in South Africa's medical device industry,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2021-11-01--technology-transfer-and-absorptive-capacities-in-south-africa-s-medical-device-industry--w3209894979.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
